LAMMPS data file via write_data, version 29 Sep 2021, timestep = 40000000

1000 atoms
1 atom types

2.3582475988025635 62.13332240118526 xlo xhi
2.3582475988025635 62.13332240118526 ylo yhi
2.3582475988025635 62.13332240118526 zlo zhi

Masses

1 114.2302

Atoms # full

342 342 1 0 8.546678308294602 9.954708208775223 11.748569725072667 4 0 -2
370 370 1 0 11.159057940624 2.925300486166473 12.952080806654017 -6 5 1
506 506 1 0 3.8964801984605124 8.747872159014976 4.778498963868686 -2 -2 1
984 984 1 0 6.077892896889461 5.261591837093165 9.227593467358265 -1 3 2
697 697 1 0 10.855834609673558 14.344259422419693 15.567235796291799 7 -2 -1
469 469 1 0 9.617170971745681 10.90025148882876 5.745793016038561 2 2 2
989 989 1 0 8.747569072931396 15.866363147089857 7.963981955987788 1 3 2
481 481 1 0 6.176465257703689 17.196626302937542 13.301036655749606 1 0 4
211 211 1 0 8.017258295447773 7.3395451364266 16.269057899772363 3 0 -2
803 803 1 0 9.702461210727773 3.7600711805669063 3.3414312505626813 3 3 0
784 784 1 0 3.816826879520033 13.082893004174384 9.018602139055796 1 -4 -4
66 66 1 0 3.006604430966475 9.385549946038683 12.069776589205684 -3 5 5
721 721 1 0 14.146776350964586 6.660941848667612 7.879565116358339 1 -2 3
496 496 1 0 15.190574025589344 12.34819643130899 8.717146679950021 1 0 4
595 595 1 0 15.155208415955476 10.209999938797658 14.31717585210919 1 5 4
649 649 1 0 15.170700625494241 16.806180195004412 11.756347786439509 3 -2 -4
276 276 1 0 19.295068847287258 7.910793638983151 4.414104324073089 2 -1 -1
274 274 1 0 20.424793092264316 13.751437474882527 6.501685888264844 3 1 -2
841 841 1 0 18.584687728480695 3.9582322612267595 13.703172387638643 -2 1 2
391 391 1 0 20.04591297092208 11.004547470897515 12.630238853986281 3 -1 -1
266 266 1 0 15.16880860604146 16.309585386920805 17.016025496342913 0 0 -2
448 448 1 0 7.1183009952236205 10.837369385119166 21.58335690726499 -2 -4 2
763 763 1 0 11.045261712035883 15.429248111802925 25.62499172469461 -2 -2 1
495 495 1 0 5.6534796108784695 3.751901953567453 24.43572521534354 5 3 4
760 760 1 0 5.444811563542627 17.052218430523546 28.432000995157015 2 -2 0
394 394 1 0 3.350007352116517 11.585874511610859 17.33581175090934 2 2 -2
583 583 1 0 10.767381274002563 9.7233054917019 30.88857470201825 -1 0 -1
8 8 1 0 6.734543633649862 11.662585232576005 28.14683966498102 2 -3 2
523 523 1 0 6.4409009443467165 4.874418954328102 31.279509826922943 4 -1 0
338 338 1 0 11.567087366888153 4.195236030190753 27.790943212758783 2 4 1
999 999 1 0 10.566797264628239 7.678880454728475 23.44522107552617 4 0 2
807 807 1 0 2.661406905987453 6.825981747667321 18.793687175988058 -1 5 4
717 717 1 0 16.12436132987231 16.52719573823419 28.241344377341957 2 0 0
30 30 1 0 5.951505826527338 16.824057118068367 19.071762135725706 -1 -1 3
471 471 1 0 21.425606759516462 15.299534060415498 28.626937442210025 1 3 -2
232 232 1 0 13.462038043108635 11.22800203323511 20.87231412667656 -2 1 1
550 550 1 0 18.739290077480018 4.9453008729408925 31.26361066762176 2 -1 -4
