LAMMPS data file via write_data, version 29 Sep 2021, timestep = 20000000

1000 atoms
1 atom types

0.6869324598558008 63.03229954016695 xlo xhi
0.6869324598558008 63.03229954016695 ylo yhi
0.6869324598558008 63.03229954016695 zlo zhi

Masses

1 114.2302

Atoms # full

947 947 1 0 3.8212509535259556 13.703884181132608 3.8561444070502215 3 1 1
834 834 1 0 5.078461790947848 9.104963734603984 7.629523919719386 0 -1 0
987 987 1 0 1.1497120417899407 14.283684385724328 11.004268655449794 1 0 0
497 497 1 0 8.204271615190766 5.672169406557091 11.229259942193524 0 0 0
861 861 1 0 2.8146042789657764 5.895708750380954 3.6356259557513937 2 0 1
986 986 1 0 8.851985339095263 4.1598176989331535 3.084467364803729 0 -2 -1
143 143 1 0 7.00614918458625 10.665225531467012 14.694621595512803 1 -2 -2
962 962 1 0 8.949065571348505 15.941193210886478 1.656957761413835 1 -1 -1
477 477 1 0 1.1406924967857666 3.4719221682557286 10.076770790450844 2 0 -1
566 566 1 0 1.092015698056822 7.53672339300125 13.552033673144582 1 -1 3
7 7 1 0 15.092064860637604 15.436406531053674 12.649055089786271 0 0 0
615 615 1 0 17.435551423753257 5.74259018999259 1.882954375609509 -1 3 2
322 322 1 0 11.32757130101842 8.920713147039303 4.474778334892455 -2 0 1
699 699 1 0 14.504536194172953 4.265799769704643 13.56993146926397 -1 2 1
864 864 1 0 11.631776891690873 10.812218042419188 11.556656175027445 -2 -2 -1
560 560 1 0 16.68133276150109 8.162228987770472 8.704265667658346 -1 0 0
102 102 1 0 18.773983012705997 13.160799642843209 4.6827517834747105 -2 0 1
886 886 1 0 14.3796624291066 3.1494100960055147 7.238487787702163 1 1 -1
771 771 1 0 11.398817642861063 14.77117072148347 6.206741390873352 0 2 2
88 88 1 0 21.163952127023624 12.177197704091876 10.768894269292945 0 0 -3
195 195 1 0 16.514953818468083 10.636036754480642 16.159720022460146 -1 1 0
83 83 1 0 20.648201429484534 7.505719068181354 16.07183197021403 -1 3 1
822 822 1 0 21.367797047690427 3.6220788031187374 10.603148636736934 -1 -1 -1
120 120 1 0 7.521229409079165 0.7524965561129515 7.920557806081476 2 2 2
813 813 1 0 4.257672014178959 7.708149243976835 31.007511244412033 0 1 -1
780 780 1 0 10.002332610567318 10.146744591635144 21.766924495298834 -1 1 -2
103 103 1 0 7.233504147961821 14.325837126910828 25.895284105902615 3 1 -3
365 365 1 0 9.908624266371023 4.228143021099008 27.070102760355194 1 0 2
453 453 1 0 5.388571549447233 1.9521656522024304 30.560720684241193 2 2 -1
244 244 1 0 2.3230823267871172 10.262452266359524 24.65538993873014 -2 1 0
467 467 1 0 6.237440652784199 6.120331081981108 20.817920847750393 1 2 2
966 966 1 0 1.511670462726634 12.003923080139117 17.580970761258204 1 -1 1
768 768 1 0 9.636309806105434 14.193925985497572 18.607075421994814 -1 -1 -1
87 87 1 0 4.1169815073693075 2.829190529881817 16.99690452235097 2 2 1
583 583 1 0 1.70586783606631 3.0221423673268295 26.487364856200795 0 -2 1
503 503 1 0 12.201216306804959 5.15956229562706 18.55855567793561 0 0 -1
31 31 1 0 11.919838140291631 10.717246366967 28.952175181094656 0 2 0
174 174 1 0 18.19888878422856 4.029621799194625 20.145528637445558 -1 -1 0
65 65 1 0 15.757044192598846 8.013147282764285 24.400090539393037 0 1 0
585 585 1 0 16.029047043515416 0.732595285203449 26.507308807984078 -1 2 1
145 145 1 0 17.9338551846673 12.634577258257575 26.38033433550679 0 1 1
964 964 1 0 17.3457913939884 4.897209379193377 30.350803947534228 -1 0 1
801 801 1 0 15.790382549178178 13.525527509859032 21.0092013131562 -2 0 1
61 61 1 0 21.423101871673904 5.5690340868471235 26.673899191082928 -1 -1 0
957 957 1 0 4.6696557277503725 12.579915554104662 41.79374443728764 0 0 0
415 415 1 0 7.8013224957959295 10.731856328172437 34.7266303652516 1 1 -1
690 690 1 0 9.407416836765343 7.555791656044881 40.25090297302828 1 -3 1
426 426 1 0 3.043316041452943 7.234727355257661 44.32025363387494 1 -1 0
638 638 1 0 3.8492372934126933 5.786479077596594 36.79172013300061 1 2 -1
43 43 1 0 9.981908817755526 13.032372406723132 40.34264952931279 0 0 1
863 863 1 0 4.928820313623204 16.267230565454675 46.074281845978454 2 1 2
647 647 1 0 5.709790506792743 1.8182407612714941 41.34528297130262 1 0 -1
433 433 1 0 11.009255370710177 15.464611595714736 32.570961685532815 2 3 1
235 235 1 0 10.787787724583726 12.382853185620638 47.09547278003355 -2 1 0
353 353 1 0 9.29339763971427 6.980531567390505 45.16711897683758 2 1 1
918 918 1 0 11.00122222685731 5.103477060652643 33.644456506491935 2 -1 -1
192 192 1 0 17.4081576129465 16.114830112114127 33.50983014297403 1 -2 0
484 484 1 0 20.62403774756639 9.69001515507387 32.65530607443343 1 3 1
786 786 1 0 20.039951545484417 15.900189682130755 44.640229725192164 0 1 -2
744 744 1 0 15.034361367876528 9.522039434125471 42.64680936873399 0 0 -2
752 752 1 0 19.623597636215248 12.793564195490124 37.971690011793996 2 3 0
184 184 1 0 13.769798664011194 2.4198663585392164 43.62245568909875 0 3 0
922 922 1 0 21.378810089665997 1.6259462527245865 46.16971127863574 -1 0 0
124 124 1 0 17.391304961993878 6.170086774453678 37.498418876296995 0 1 -3
46 46 1 0 14.538730094241318 10.178523100607539 35.1884266273654 1 0 -1
457 457 1 0 14.187102642177868 16.129720197939513 39.244611438519456 -2 0 -2
475 475 1 0 7.66887271168738 6.828999177019835 53.54683039422679 -4 0 -1
942 942 1 0 7.4572935994304315 13.910444796291383 52.702717293920614 1 0 -1
392 392 1 0 6.1707483439716295 3.414476700012134 48.77948086822738 0 -1 0
355 355 1 0 5.79668129297917 9.622886427752821 62.61116326915821 1 0 -1
210 210 1 0 3.970140802452792 10.20942883655705 48.82133751071409 1 1 2
718 718 1 0 1.7249399192363124 1.512296983337876 53.7209499728823 0 1 -1
554 554 1 0 6.608561588294819 1.9703435701996328 60.036215749496 1 -1 -1
401 401 1 0 14.729267284486706 15.435258668211143 53.974852348117906 0 1 -2
633 633 1 0 10.297704536563085 11.95023153182711 58.1986919736735 2 -2 3
196 196 1 0 1.1089735360121709 12.013918358702693 59.78210523795501 -2 -1 0
140 140 1 0 21.223593562455413 16.267950342162347 51.774394326327375 -1 -2 0
662 662 1 0 10.921197965813382 0.9551373294913691 55.72495383536527 3 -3 -1
361 361 1 0 16.991157098731957 4.089898830542671 54.982261161656346 2 1 -1
694 694 1 0 15.074724308029486 13.151929841897884 61.88675908399459 0 0 0
357 357 1 0 16.688002011580487 4.954033652275931 47.69215226541719 -1 0 -1
609 609 1 0 11.671319272382535 6.422382481822444 60.013960656295254 1 -1 -2
133 133 1 0 21.41443044022893 1.797377487559347 60.26526998585777 -3 -2 0
810 810 1 0 14.222836405016983 9.463032128892651 51.65166486449281 0 -1 -1
692 692 1 0 20.70549655809626 7.988535869001796 51.192818928527565 -1 1 -1
64 64 1 0 17.00487850206765 10.730961197982698 57.21758106729443 -1 0 -2
54 54 1 0 0.9875430933194995 9.492724472401806 54.49985798339373 -1 0 -2
720 720 1 0 17.63633194728831 12.133227638026822 47.95655402254113 0 2 1
593 593 1 0 11.777942363500484 0.7112156514067891 49.35066857269009 1 1 -1
871 871 1 0 7.697327796331072 24.210789088192115 5.8022458465284155 3 -2 2
639 639 1 0 5.84990409463863 19.080993147069062 7.679876979308808 0 0 -1
990 990 1 0 1.6292501754918602 26.29901126278657 9.088939200986944 0 1 -2
335 335 1 0 7.116856424416401 29.714648630251535 8.030887197689976 2 -1 1
384 384 1 0 2.3873901155717205 27.390043989015627 15.430371904256024 -1 1 -2
409 409 1 0 10.304675187232679 23.335966455975086 11.813492229392656 1 0 1
443 443 1 0 3.2000586308335377 20.594012588557426 12.45720705930159 0 2 2
800 800 1 0 10.77738966244305 28.63899492912437 1.770805996483631 1 1 -1
747 747 1 0 16.58968796359746 31.581788982943067 5.091405273468524 1 2 0
891 891 1 0 9.411412978516129 17.101691636952445 13.20536609420867 1 -1 0
321 321 1 0 0.9661341288511638 24.60708010350474 2.81883774252324 2 1 -1
223 223 1 0 8.380218625128887 29.45352172967848 15.67499027426225 -1 -2 1
158 158 1 0 13.321343257829783 21.07731839148551 6.210025466285494 1 0 0
197 197 1 0 16.09223800291465 24.62186999097646 2.81669407731762 1 1 0
835 835 1 0 19.1270658764179 29.991727844628922 11.10025797757791 -1 -1 2
175 175 1 0 19.55609779083114 18.901162879302703 2.086804610724375 1 1 1
122 122 1 0 17.385336018329355 18.427308710308065 7.8854335591050075 -1 0 2
94 94 1 0 13.3148069479215 28.981542577226552 8.32600814310433 2 1 0
935 935 1 0 16.085370120327322 23.80407075470742 12.093430057792594 1 -2 3
915 915 1 0 13.909797043513718 29.341316630004055 14.75590289513176 1 1 0
670 670 1 0 20.105126618924878 25.015035673285265 6.693821943681682 0 0 -2
341 341 1 0 4.585212897403216 26.390556399170904 21.792736418485905 -2 1 1
841 841 1 0 4.530896828622544 21.110733369951056 24.79803422038734 2 -1 -1
189 189 1 0 5.926125178869777 25.43372648126871 28.919204466105636 0 -1 0
472 472 1 0 9.517276737883575 30.989214257020294 22.620742597820573 1 0 0
706 706 1 0 3.9509251343921874 20.07265734665342 31.007598610494806 0 1 1
701 701 1 0 6.556220119290015 22.9548135792661 16.427677319677613 -1 -2 -2
874 874 1 0 2.2127598407463536 30.566292059076996 26.64565856009626 -2 -1 0
775 775 1 0 3.8379731516573985 16.99541654529779 19.004374931347005 2 -1 -1
127 127 1 0 8.222120824043639 31.402604233606635 28.490584277246672 -1 -2 2
693 693 1 0 11.442148949237009 24.73146763310086 26.260826391653445 -1 1 1
547 547 1 0 10.979567472091638 19.430436022258068 21.761258265286013 2 -1 -3
57 57 1 0 16.440399712432797 30.906447792742433 20.79678977935429 -1 -1 0
678 678 1 0 14.5702244968411 30.231119739322676 27.935772045300215 1 -3 -2
873 873 1 0 18.14508361101271 19.11231281440958 23.88810906911715 2 2 0
445 445 1 0 17.85116523587161 25.62665107414001 23.61231426851416 2 0 0
163 163 1 0 16.16743420304729 19.934758297452465 17.220009378587726 2 -2 -1
156 156 1 0 18.00229775909504 24.008155361025192 28.620842603409347 1 2 1
520 520 1 0 13.99602334241299 17.59107335740631 27.66004259175972 1 0 1
23 23 1 0 12.193867136955959 25.235541275854516 20.1685238545401 1 -1 0
21 21 1 0 0.8724554363860805 16.819491772084668 25.715791742718725 1 -2 0
981 981 1 0 19.804583646735708 26.34700884224443 16.610312594063434 -1 -2 2
577 577 1 0 20.43772726353312 30.08674004771047 26.841570180707585 3 1 3
523 523 1 0 20.945852427788974 17.28524092136572 30.05071611296352 -1 -1 4
712 712 1 0 3.772764186475002 22.873733859570127 38.566488670911426 -1 1 2
919 919 1 0 7.15596234682691 18.71401357749372 41.9524366440212 1 -1 1
70 70 1 0 6.587230974468191 30.400746363539554 41.824916655478994 1 0 0
804 804 1 0 6.834204011810415 29.17191452756809 34.412705858904786 2 1 0
812 812 1 0 5.2508965538084995 23.81616579913237 45.429635680108206 0 -1 2
507 507 1 0 9.458975243631166 22.13287060141987 33.64008733521736 1 0 1
386 386 1 0 3.464931088667396 29.877875838377715 47.05176783901973 -2 -1 1
643 643 1 0 1.7386344132610316 29.193493861481276 36.08169722444431 0 1 -2
517 517 1 0 9.621585042658504 24.447827328520034 38.515943050010264 0 -1 -1
74 74 1 0 4.995974892116912 16.674089597764585 35.78512072672801 1 0 0
900 900 1 0 1.1073619853299435 25.950361129784806 32.176702650976864 2 -1 0
851 851 1 0 11.801634531943911 25.412686055289598 44.13991070075871 3 1 2
708 708 1 0 17.524999526719125 28.008554313082595 38.820669539563575 0 0 1
123 123 1 0 14.797540929893852 23.158894067887672 37.37631913366296 -2 0 -1
429 429 1 0 18.483523905974707 29.18112329434994 33.36150107825586 0 -1 0
207 207 1 0 21.155709584158295 19.222767914074854 40.295075845951374 0 0 0
19 19 1 0 21.12214890726152 22.895475346338703 33.84742951266837 0 1 0
556 556 1 0 13.050027342638868 30.423945437824294 43.51980482221903 -1 -3 1
858 858 1 0 13.537289813500994 19.903889269032874 43.28875085712689 2 -2 -1
603 603 1 0 17.05267962107837 25.027887059501996 43.96273477859851 -2 0 -2
488 488 1 0 12.820229990547032 27.773492634893756 32.75516186479927 2 -3 -1
795 795 1 0 9.790765530898078 20.32223781941293 48.887955867607076 1 -1 -1
44 44 1 0 3.2473012459463533 24.379178187512736 58.07127376075053 1 -1 -1
634 634 1 0 6.134991675321573 26.065073385256497 51.21121156710205 1 -2 -1
675 675 1 0 2.266162471788227 30.363225247277164 53.17343752552923 1 3 0
806 806 1 0 9.19364718621763 28.207205259919885 56.67373400017106 -1 -3 1
186 186 1 0 4.440916748925404 20.51039640837609 52.04456445670303 1 -2 0
943 943 1 0 5.496005916074569 29.892538745713832 62.67587941141947 0 -1 0
576 576 1 0 8.295657576769383 22.742334492187013 61.31132002039315 1 1 0
824 824 1 0 9.119862712248711 31.71335328360711 52.45709762734163 2 0 1
440 440 1 0 10.725990025977746 21.96639508402465 54.76852043247469 1 0 0
284 284 1 0 14.494655079052295 18.504606818304485 59.829179052345324 -1 1 -2
580 580 1 0 20.820756904453745 23.42223469223416 49.172572411777466 -1 0 2
770 770 1 0 20.432030560160662 17.18534509822442 57.90089538120157 2 1 -1
139 139 1 0 18.023032681434493 21.358077366536584 54.65611357833441 1 0 1
719 719 1 0 16.02741601183478 18.921873757975618 48.32939394178347 0 4 -1
242 242 1 0 14.82541577590542 25.276934292609162 59.09884325308652 1 -2 -1
896 896 1 0 19.89440276183143 29.283504399993454 54.05051548808266 3 2 0
776 776 1 0 13.698138682721018 25.659717015296234 50.70893253780349 0 0 1
791 791 1 0 18.26101159981915 29.99176249744262 48.29463321436447 1 -1 1
14 14 1 0 17.514029745474968 30.73965102070293 60.290233304601486 0 1 2
614 614 1 0 20.287144243223874 24.838221970239005 60.80734641254444 0 1 0
324 324 1 0 14.56222466367331 30.733381185442394 54.33234242218385 1 1 -2
97 97 1 0 2.9609903119034753 18.478865796389616 62.917566863760314 1 2 -1
275 275 1 0 5.4429048870303545 16.862685891217726 56.92217906537118 0 0 0
45 45 1 0 2.1552255440030805 32.718344964966256 5.459996335481075 2 0 1
726 726 1 0 4.4508297994215065 44.71228635431592 6.9026536494912465 -3 -2 1
389 389 1 0 6.392577756617653 37.647818317220775 8.763212054334785 -1 0 -1
837 837 1 0 6.39446118252375 43.680015288934335 14.438812264759322 4 2 0
464 464 1 0 10.257706935638716 42.66519492050693 3.8619306525538315 0 1 -1
129 129 1 0 10.996688673018387 42.201506799931465 10.047666666928896 -1 -1 2
119 119 1 0 11.151562581944948 34.662675160385234 4.3465850879493475 0 0 -1
756 756 1 0 2.9892858389760133 33.189990416584315 12.71801077508349 2 -2 -1
982 982 1 0 4.558044466116911 39.33860342969248 3.5248289175048027 1 -2 1
844 844 1 0 1.6077677540205368 38.85807905119617 11.219155300322097 2 -1 1
530 530 1 0 10.355330285561179 35.71445299200656 12.491353971584617 0 1 1
316 316 1 0 19.984902759548635 46.41997783321303 3.422811197445255 0 0 -1
55 55 1 0 17.173635362474162 34.279117379304886 15.06213061002629 -1 2 1
666 666 1 0 21.28536000953358 43.062240043168295 9.054624043760485 -1 -2 2
650 650 1 0 12.65193629608263 47.129822202929724 13.166081416071819 2 0 1
849 849 1 0 14.753913551186924 46.38608358306912 6.581143271865747 2 -1 1
422 422 1 0 16.01800221102236 39.42085602359988 11.619963623391124 -1 3 1
907 907 1 0 16.53834498103991 39.487828402960794 4.523322487533056 -1 2 3
684 684 1 0 17.857849599386174 45.42587253937801 15.004729280056054 2 -1 2
370 370 1 0 2.8867604734289998 42.4551994570902 25.361345757051716 3 0 -1
281 281 1 0 8.785034425997553 43.251710179871296 21.539719946316758 3 -1 1
388 388 1 0 5.452637133686726 36.65800439157425 23.689600539748735 -1 1 2
848 848 1 0 10.025707769185598 35.203470821550795 17.939199288985616 1 -1 1
584 584 1 0 8.215372524248249 37.60630828856531 28.944020591774233 -2 -1 0
906 906 1 0 2.77263165855342 44.78225061827856 19.632552191950342 2 -1 -1
826 826 1 0 3.4279007239490844 38.630644729288406 18.162748073389384 -2 1 -1
305 305 1 0 3.56087538341576 32.73180490892503 19.330192137263374 1 -2 2
549 549 1 0 12.108349326097782 42.61980113015417 27.380917980524416 0 -1 -1
948 948 1 0 1.6824089814445864 37.791501656977225 30.94564699464637 1 0 0
904 904 1 0 18.91504774230568 34.97419576043105 31.331636498031322 3 2 -1
765 765 1 0 12.524456388620628 37.014866544889216 23.286042682303727 -1 3 1
334 334 1 0 16.84839847737892 43.08576136942113 22.879709996495194 0 -2 0
39 39 1 0 12.603054779316237 40.43354065272846 17.3194757991961 -1 0 -2
572 572 1 0 16.93665432308912 37.375769661271214 26.975672012928754 1 0 0
168 168 1 0 20.21422277757911 37.01558624075189 19.417977119183625 -1 0 2
109 109 1 0 17.002353518649343 46.83898868438427 29.31107017580213 -1 -2 -2
645 645 1 0 12.14357560788342 36.40674807905377 31.812335831071053 -1 1 0
317 317 1 0 5.678901286207528 37.00793431022547 34.2847087302379 -2 2 -3
212 212 1 0 5.676555694658206 42.11295455825601 38.61950489432452 1 2 -4
635 635 1 0 8.515103799500878 45.120625188463485 43.83375437634933 -1 0 -1
548 548 1 0 8.506009199040781 33.64867680855164 46.211669221740216 2 0 1
264 264 1 0 4.7371946780454754 39.346283005037655 45.01587138031999 1 -1 -2
48 48 1 0 3.7003053818933633 35.98033927186777 39.86449696596839 2 0 1
246 246 1 0 10.93505903888517 39.525873020068374 38.19273261218724 3 0 0
600 600 1 0 17.377356218109323 47.33879312888092 39.55361017582019 0 0 0
711 711 1 0 10.58996376340436 33.057391681025194 38.70302234501501 0 1 1
658 658 1 0 10.31607840348051 43.310157630764266 33.02987374092973 -2 0 -1
201 201 1 0 13.312328779730448 38.43113247976282 43.872482187116915 0 0 -2
657 657 1 0 5.216938252159854 43.60476364456362 32.062447133450064 0 1 -2
789 789 1 0 18.99973975322578 39.788341607438944 46.97638683920096 -2 -2 -1
182 182 1 0 16.801236587609807 40.682940776020196 33.56736086201222 0 -1 -2
10 10 1 0 15.612206013253319 45.175818067851026 45.95460525851657 1 -1 -1
